ID,critical_distance,direction,bearing
6400,18, N,360
6401,18, N,360
6402,18, N,360
6403,18, N,360
6404,18, N,360
6405,18, N,360
6406,18, N,360
6407,18, N,360
6408,18, N,360
6409,18, N,360
6410,18, N,360
6411,18, N,360
6412,18, N,360
6413,18, N,360
6414,18, N,360
6415,18, N,360
6416,18, N,360
6417,18, N,360
6418,18, N,360
6419,18, N,360
6420,18, N,360
6421,18, N,360
6422,18, N,360
6423,18, N,360
6424,18, N,360
6425,18, N,360
6426,18, N,360
6427,18, N,360
6428,18, N,360
6429,18, N,360
6430,18, N,360
6431,18, N,360
6432,18, N,360
6433,18, N,360
6434,18, N,360
6435,18, N,360
6436,18, N,360
6437,18, N,360
6438,18, N,360
6439,18, N,360
6440,18, N,360
6441,18, N,360
6442,18, N,360
6443,18, N,360
6444,18, N,360
6445,18, N,360
6446,18, N,360
6447,18, N,360
6448,18, N,360
6449,18, N,360
6450,18, N,360
6451,18, N,360
6452,18, N,360
6453,18, N,360
6454,18, N,360
6455,18, N,360
6456,18, N,360
6457,18, N,360
6458,18, N,360
6459,18, N,360
6460,18, N,360
6461,18, N,360
6462,18, N,360
6463,18, N,360
6464,18, N,360
6465,18, N,360
6466,18, N,360
6467,18, N,360
6468,18, N,360
6469,18, N,360
6470,18, N,360
6471,18, N,360
6472,18, N,360
6473,18, N,360
6474,18, N,360
6475,18, N,360
6476,18, N,360
6477,18, N,360
6478,18, N,360
6479,18, N,360
6480,18, N,360
6481,18, N,360
6482,18, N,360
6483,18, N,360
6484,18, N,360
6485,18, N,360
6486,18, N,360
6487,18, N,360
6488,18, N,360
6489,18, N,360
6490,18, N,360
6491,18, N,360
6492,18, N,360
6493,18, N,360
6494,18, N,360
6495,18, N,360
6496,18, N,360
6497,18, N,360
6498,18, N,360
6499,18, N,360
6500,18, N,360
6501,18, N,360
6502,18, N,360
6503,18, N,360
6504,18, N,360
6505,18, N,360
6506,18, N,360
6507,18, N,360
6508,18, N,360
6509,18, N,360
6510,18, N,360
6511,18, N,360
6512,18, N,360
6513,18, N,360
6514,18, N,360
6515,18, N,360
6516,18, N,360
6517,18, N,360
6518,18, N,360
6519,18, N,360
6520,18, N,360
6521,18, N,360
6522,18, N,360
6523,18, N,360
6524,18, N,360
6525,18, N,360
6526,18, N,360
6527,18, N,360
6528,18, N,360
6529,18, N,360
6530,18, N,360
6531,18, N,360
6532,18, N,360
6533,18, N,360
6534,18, N,360
6535,18, N,360
6536,18, N,360
6537,18, N,360
6538,18, N,360
6539,18, N,360
6540,18, N,360
6541,18, N,360
6542,18, N,360
6543,18, N,360
6544,18, N,360
6545,18, N,360
6546,18, N,360
6547,18, N,360
6548,18, N,360
6549,18, N,360
6550,18, N,360
6551,18, N,360
6552,18, N,360
6553,18, N,360
6554,18, N,360
6555,18, N,360
6556,18, N,360
6557,18, N,360
6558,18, N,360
6559,18, N,360
6560,18, N,360
6561,18, N,360
6562,18, N,360
7631,23, N,360
7632,23, N,360
7633,23, N,360
7634,23, N,360
7635,23, N,360
7636,23, N,360
7637,23, N,360
7638,23, N,360
7639,23, N,360
7640,23, N,360
7641,23, N,360
7642,23, N,360
7643,23, N,360
7644,23, N,360
7645,23, N,360
7646,23, N,360
7647,23, N,360
7648,23, N,360
7649,23, N,360
7650,23, N,360
7651,23, N,360
7652,23, N,360
7653,23, N,360
7654,23, N,360
7655,23, N,360
7656,23, N,360
7657,23, N,360
7658,23, N,360
7659,23, N,360
7660,23, N,360
7661,23, N,360
7662,23, N,360
7663,23, N,360
7664,23, N,360
7665,23, N,360
7666,23, N,360
7667,23, N,360
7668,23, N,360
7669,23, N,360
7670,23, N,360
7671,23, N,360
7672,23, N,360
7673,23, N,360
7674,23, N,360
7675,23, N,360
7676,23, N,360
7677,23, N,360
7678,23, N,360
7679,23, N,360
7680,23, N,360
7681,23, N,360
7682,23, N,360
7683,23, N,360
7684,23, N,360
7685,23, N,360
7686,23, N,360
7687,23, N,360
7688,23, N,360
7689,23, N,360
7690,23, N,360
7691,23, N,360
7692,23, N,360
7693,23, N,360
7694,23, N,360
7695,23, N,360
7696,23, N,360
7697,23, N,360
7698,23, N,360
7699,23, N,360
7700,23, N,360
7701,23, N,360
7702,23, N,360
7703,23, N,360
7704,23, N,360
7705,23, N,360
7706,23, N,360
7707,23, N,360
7708,23, N,360
7709,23, N,360
7710,23, N,360
7711,23, N,360
7712,23, N,360
7713,23, N,360
7714,23, N,360
7715,23, N,360
7716,23, N,360
7717,23, N,360
7718,23, N,360
7719,23, N,360
7720,23, N,360
7721,23, N,360
7722,23, N,360
7723,23, N,360
7724,23, N,360
8256,28, N,360
8257,28, N,360
8258,28, N,360
8259,28, N,360
8260,28, N,360
8261,28, N,360
8262,28, N,360
8263,28, N,360
8264,28, N,360
8265,28, N,360
8266,28, N,360
8267,28, N,360
8268,28, N,360
8269,28, N,360
8270,28, N,360
8271,28, N,360
8272,28, N,360
8273,28, N,360
8274,28, N,360
8275,28, N,360
8276,28, N,360
8277,28, N,360
8278,28, N,360
8279,28, N,360
8280,28, N,360
8281,28, N,360
8282,28, N,360
8283,28, N,360
8284,28, N,360
8285,28, N,360
8286,28, N,360
8287,28, N,360
8288,28, N,360
8289,28, N,360
8290,28, N,360
8291,28, N,360
8292,28, N,360
8293,28, N,360
8294,28, N,360
8295,28, N,360
8296,28, N,360
8297,28, N,360
8298,28, N,360
8299,28, N,360
8300,28, N,360
8301,28, N,360
8302,28, N,360
8303,28, N,360
8304,28, N,360
8305,28, N,360
8306,28, N,360
8307,28, N,360
8308,28, N,360
8309,28, N,360
8310,28, N,360
8311,28, N,360
8312,28, N,360
8313,28, N,360
8314,28, N,360
8315,28, N,360
8316,28, N,360
8317,28, N,360
8318,28, N,360
8319,28, N,360
8320,28, N,360
8321,28, N,360
8322,28, N,360
8323,28, N,360
8324,28, N,360
8325,28, N,360
8326,28, N,360
8327,28, N,360
8328,28, N,360
8329,28, N,360
8330,28, N,360
8331,28, N,360
8332,28, N,360
8333,28, N,360
8334,28, N,360
9041,33, N,360
9042,33, N,360
9043,33, N,360
9044,33, N,360
9045,33, N,360
9046,33, N,360
9047,33, N,360
9048,33, N,360
9049,33, N,360
9050,33, N,360
9051,33, N,360
9052,33, N,360
9053,33, N,360
9054,33, N,360
9055,33, N,360
9056,33, N,360
9057,33, N,360
9058,33, N,360
9059,33, N,360
9060,33, N,360
9061,33, N,360
9062,33, N,360
9063,33, N,360
9064,33, N,360
9065,33, N,360
9066,33, N,360
9067,33, N,360
9068,33, N,360
9069,33, N,360
9070,33, N,360
9071,33, N,360
9072,33, N,360
9073,33, N,360
9074,33, N,360
9075,33, N,360
9076,33, N,360
9517,42, N,360
9518,42, N,360
9519,42, N,360
9520,42, N,360
9521,42, N,360
9522,42, N,360
9523,42, N,360
9524,42, N,360
9525,42, N,360
9723,45, N,360
9724,45, N,360
9725,45, N,360
9726,45, N,360
9727,45, N,360
9728,45, N,360
9729,45, N,360
9730,45, N,360
9731,45, N,360
1080,12, NE,45
1081,12, NE,45
1082,12, NE,45
1083,12, NE,45
1084,12, NE,45
1085,12, NE,45
1086,12, NE,45
1087,12, NE,45
1088,12, NE,45
1089,12, NE,45
1090,12, NE,45
1091,12, NE,45
1092,12, NE,45
1093,12, NE,45
1094,12, NE,45
1095,12, NE,45
1096,12, NE,45
1097,12, NE,45
1098,12, NE,45
1099,12, NE,45
1100,12, NE,45
1101,12, NE,45
1102,12, NE,45
1103,12, NE,45
1104,12, NE,45
1105,12, NE,45
1106,12, NE,45
1107,12, NE,45
1108,12, NE,45
1109,12, NE,45
1110,12, NE,45
1111,12, NE,45
1112,12, NE,45
1113,12, NE,45
1114,12, NE,45
1115,12, NE,45
1116,12, NE,45
1117,12, NE,45
1118,12, NE,45
1119,12, NE,45
1120,12, NE,45
1121,12, NE,45
1122,12, NE,45
1123,12, NE,45
1124,12, NE,45
1125,12, NE,45
1126,12, NE,45
1127,12, NE,45
1128,12, NE,45
1129,12, NE,45
1130,12, NE,45
1131,12, NE,45
1132,12, NE,45
1133,12, NE,45
1134,12, NE,45
1135,12, NE,45
1136,12, NE,45
1137,12, NE,45
1138,12, NE,45
1139,12, NE,45
1140,12, NE,45
1141,12, NE,45
1640,13, NE,45
1641,13, NE,45
1642,13, NE,45
1643,13, NE,45
1644,13, NE,45
1645,13, NE,45
1646,13, NE,45
1647,13, NE,45
1648,13, NE,45
1649,13, NE,45
1650,13, NE,45
1651,13, NE,45
1652,13, NE,45
1653,13, NE,45
1654,13, NE,45
1655,13, NE,45
1656,13, NE,45
1657,13, NE,45
1658,13, NE,45
1659,13, NE,45
1660,13, NE,45
1661,13, NE,45
1662,13, NE,45
1663,13, NE,45
1664,13, NE,45
1665,13, NE,45
1666,13, NE,45
1667,13, NE,45
1668,13, NE,45
1669,13, NE,45
1670,13, NE,45
1671,13, NE,45
1672,13, NE,45
1673,13, NE,45
1674,13, NE,45
1675,13, NE,45
1676,13, NE,45
1677,13, NE,45
1678,13, NE,45
1679,13, NE,45
1680,13, NE,45
1681,13, NE,45
1682,13, NE,45
1683,13, NE,45
1684,13, NE,45
1685,13, NE,45
1686,13, NE,45
1687,13, NE,45
1688,13, NE,45
1689,13, NE,45
1690,13, NE,45
1691,13, NE,45
1692,13, NE,45
1693,13, NE,45
1694,13, NE,45
1695,13, NE,45
1696,13, NE,45
1697,13, NE,45
1698,13, NE,45
1699,13, NE,45
1700,13, NE,45
1701,13, NE,45
1702,13, NE,45
1703,13, NE,45
1704,13, NE,45
1705,13, NE,45
1706,13, NE,45
1707,13, NE,45
1708,13, NE,45
1709,13, NE,45
1710,13, NE,45
1711,13, NE,45
1712,13, NE,45
1713,13, NE,45
1714,13, NE,45
1715,13, NE,45
1716,13, NE,45
1717,13, NE,45
1718,13, NE,45
1719,13, NE,45
1720,13, NE,45
1721,13, NE,45
1722,13, NE,45
1723,13, NE,45
1724,13, NE,45
1725,13, NE,45
1726,13, NE,45
1727,13, NE,45
1728,13, NE,45
1729,13, NE,45
1730,13, NE,45
1731,13, NE,45
1732,13, NE,45
1733,13, NE,45
1734,13, NE,45
1735,13, NE,45
1736,13, NE,45
1737,13, NE,45
1738,13, NE,45
1739,13, NE,45
1740,13, NE,45
1741,13, NE,45
2679,13, NE,45
2680,13, NE,45
2681,13, NE,45
2682,13, NE,45
2683,13, NE,45
2684,13, NE,45
2685,13, NE,45
2686,13, NE,45
2687,13, NE,45
2688,13, NE,45
2689,13, NE,45
2690,13, NE,45
2691,13, NE,45
2692,13, NE,45
2693,13, NE,45
2694,13, NE,45
2695,13, NE,45
2696,13, NE,45
2697,13, NE,45
2698,13, NE,45
2699,13, NE,45
2700,13, NE,45
2701,13, NE,45
2702,13, NE,45
2703,13, NE,45
2704,13, NE,45
2705,13, NE,45
2706,13, NE,45
2707,13, NE,45
2708,13, NE,45
2709,13, NE,45
2710,13, NE,45
2711,13, NE,45
2712,13, NE,45
2713,13, NE,45
2714,13, NE,45
2715,13, NE,45
2716,13, NE,45
2717,13, NE,45
2718,13, NE,45
2719,13, NE,45
2720,13, NE,45
2721,13, NE,45
2722,13, NE,45
2723,13, NE,45
2724,13, NE,45
2725,13, NE,45
2726,13, NE,45
2727,13, NE,45
2728,13, NE,45
2729,13, NE,45
2730,13, NE,45
2731,13, NE,45
2732,13, NE,45
2733,13, NE,45
2734,13, NE,45
2735,13, NE,45
2736,13, NE,45
2737,13, NE,45
2738,13, NE,45
2739,13, NE,45
2740,13, NE,45
2741,13, NE,45
2742,13, NE,45
2743,13, NE,45
2744,13, NE,45
2745,13, NE,45
2746,13, NE,45
2747,13, NE,45
2748,13, NE,45
2749,13, NE,45
2750,13, NE,45
2751,13, NE,45
2752,13, NE,45
2753,13, NE,45
2754,13, NE,45
2755,13, NE,45
2756,13, NE,45
2757,13, NE,45
2758,13, NE,45
2759,13, NE,45
2760,13, NE,45
2761,13, NE,45
2762,13, NE,45
2763,13, NE,45
2764,13, NE,45
2765,13, NE,45
2766,13, NE,45
2767,13, NE,45
2768,13, NE,45
2769,13, NE,45
2770,13, NE,45
2771,13, NE,45
2772,13, NE,45
2773,13, NE,45
2774,13, NE,45
2775,13, NE,45
2776,13, NE,45
2777,13, NE,45
2778,13, NE,45
2779,13, NE,45
2780,13, NE,45
2781,13, NE,45
2782,13, NE,45
2783,13, NE,45
2784,13, NE,45
2785,13, NE,45
2786,13, NE,45
2787,13, NE,45
2788,13, NE,45
2789,13, NE,45
2790,13, NE,45
2791,13, NE,45
2792,13, NE,45
2793,13, NE,45
2794,13, NE,45
2795,13, NE,45
2796,13, NE,45
2797,13, NE,45
2798,13, NE,45
2799,13, NE,45
2800,13, NE,45
2801,13, NE,45
2802,13, NE,45
2803,13, NE,45
2804,13, NE,45
2805,13, NE,45
2806,13, NE,45
2807,13, NE,45
2808,13, NE,45
2809,13, NE,45
2810,13, NE,45
2811,13, NE,45
2812,13, NE,45
2813,13, NE,45
2814,13, NE,45
2815,13, NE,45
2816,13, NE,45
2817,13, NE,45
2818,13, NE,45
2819,13, NE,45
2820,13, NE,45
2821,13, NE,45
2822,13, NE,45
2823,13, NE,45
4046,14, NE,45
4047,14, NE,45
4048,14, NE,45
4049,14, NE,45
4050,14, NE,45
4051,14, NE,45
4052,14, NE,45
4053,14, NE,45
4054,14, NE,45
4055,14, NE,45
4056,14, NE,45
4057,14, NE,45
4058,14, NE,45
4059,14, NE,45
4060,14, NE,45
4061,14, NE,45
4062,14, NE,45
4063,14, NE,45
4064,14, NE,45
4065,14, NE,45
4066,14, NE,45
4067,14, NE,45
4068,14, NE,45
4069,14, NE,45
4070,14, NE,45
4071,14, NE,45
4072,14, NE,45
4073,14, NE,45
4074,14, NE,45
4075,14, NE,45
4076,14, NE,45
4077,14, NE,45
4078,14, NE,45
4079,14, NE,45
4080,14, NE,45
4081,14, NE,45
4082,14, NE,45
4083,14, NE,45
4084,14, NE,45
4085,14, NE,45
4086,14, NE,45
4087,14, NE,45
4088,14, NE,45
4089,14, NE,45
4090,14, NE,45
4091,14, NE,45
4092,14, NE,45
4093,14, NE,45
4094,14, NE,45
4095,14, NE,45
4096,14, NE,45
4097,14, NE,45
4098,14, NE,45
4099,14, NE,45
4100,14, NE,45
4101,14, NE,45
4102,14, NE,45
4103,14, NE,45
4104,14, NE,45
4105,14, NE,45
4106,14, NE,45
4107,14, NE,45
4108,14, NE,45
4109,14, NE,45
4110,14, NE,45
4111,14, NE,45
4112,14, NE,45
4113,14, NE,45
4114,14, NE,45
4115,14, NE,45
4116,14, NE,45
4117,14, NE,45
4118,14, NE,45
4119,14, NE,45
4120,14, NE,45
4121,14, NE,45
4122,14, NE,45
4123,14, NE,45
4124,14, NE,45
4125,14, NE,45
4126,14, NE,45
4127,14, NE,45
4128,14, NE,45
4129,14, NE,45
4130,14, NE,45
4131,14, NE,45
4132,14, NE,45
4133,14, NE,45
4134,14, NE,45
4135,14, NE,45
4136,14, NE,45
4137,14, NE,45
4138,14, NE,45
4139,14, NE,45
4140,14, NE,45
4141,14, NE,45
4142,14, NE,45
4143,14, NE,45
4144,14, NE,45
4145,14, NE,45
5192,16, NE,45
5193,16, NE,45
5194,16, NE,45
5195,16, NE,45
5196,16, NE,45
5197,16, NE,45
5198,16, NE,45
5199,16, NE,45
5200,16, NE,45
5201,16, NE,45
5202,16, NE,45
5203,16, NE,45
5204,16, NE,45
5205,16, NE,45
5206,16, NE,45
5207,16, NE,45
5208,16, NE,45
5209,16, NE,45
5210,16, NE,45
5211,16, NE,45
5212,16, NE,45
5213,16, NE,45
5214,16, NE,45
5215,16, NE,45
5216,16, NE,45
5217,16, NE,45
5218,16, NE,45
5219,16, NE,45
5220,16, NE,45
5221,16, NE,45
5222,16, NE,45
5223,16, NE,45
5224,16, NE,45
5225,16, NE,45
5226,16, NE,45
5227,16, NE,45
5228,16, NE,45
5229,16, NE,45
5230,16, NE,45
5231,16, NE,45
5232,16, NE,45
5233,16, NE,45
5234,16, NE,45
5235,16, NE,45
5236,16, NE,45
5237,16, NE,45
5238,16, NE,45
5239,16, NE,45
5240,16, NE,45
5241,16, NE,45
5242,16, NE,45
5243,16, NE,45
5244,16, NE,45
5245,16, NE,45
5246,16, NE,45
5247,16, NE,45
5248,16, NE,45
5249,16, NE,45
5250,16, NE,45
5251,16, NE,45
5252,16, NE,45
5253,16, NE,45
5254,16, NE,45
5255,16, NE,45
5256,16, NE,45
5257,16, NE,45
5258,16, NE,45
5259,16, NE,45
5260,16, NE,45
5261,16, NE,45
5262,16, NE,45
5263,16, NE,45
5264,16, NE,45
5265,16, NE,45
5266,16, NE,45
5267,16, NE,45
5268,16, NE,45
5269,16, NE,45
5270,16, NE,45
5271,16, NE,45
5272,16, NE,45
5273,16, NE,45
5274,16, NE,45
5275,16, NE,45
5276,16, NE,45
5277,16, NE,45
5278,16, NE,45
5279,16, NE,45
5280,16, NE,45
5281,16, NE,45
5282,16, NE,45
5283,16, NE,45
5284,16, NE,45
5285,16, NE,45
5286,16, NE,45
5287,16, NE,45
5288,16, NE,45
5289,16, NE,45
5290,16, NE,45
5291,16, NE,45
5292,16, NE,45
5293,16, NE,45
5294,16, NE,45
5295,16, NE,45
5296,16, NE,45
5297,16, NE,45
5298,16, NE,45
5299,16, NE,45
5300,16, NE,45
5301,16, NE,45
5302,16, NE,45
5303,16, NE,45
5304,16, NE,45
5305,16, NE,45
5306,16, NE,45
5307,16, NE,45
5308,16, NE,45
5309,16, NE,45
5310,16, NE,45
5311,16, NE,45
5312,16, NE,45
5313,16, NE,45
5314,16, NE,45
5315,16, NE,45
5316,16, NE,45
5317,16, NE,45
5318,16, NE,45
5319,16, NE,45
5320,16, NE,45
5321,16, NE,45
5322,16, NE,45
5323,16, NE,45
5324,16, NE,45
5325,16, NE,45
5326,16, NE,45
5327,16, NE,45
5328,16, NE,45
6563,18, NE,45
6564,18, NE,45
6565,18, NE,45
6566,18, NE,45
6567,18, NE,45
6568,18, NE,45
6569,18, NE,45
6570,18, NE,45
6571,18, NE,45
6572,18, NE,45
6573,18, NE,45
6574,18, NE,45
6575,18, NE,45
6576,18, NE,45
6577,18, NE,45
6578,18, NE,45
6579,18, NE,45
6580,18, NE,45
6581,18, NE,45
6582,18, NE,45
6583,18, NE,45
6584,18, NE,45
6585,18, NE,45
6586,18, NE,45
6587,18, NE,45
6588,18, NE,45
6589,18, NE,45
6590,18, NE,45
6591,18, NE,45
6592,18, NE,45
6593,18, NE,45
6594,18, NE,45
6595,18, NE,45
6596,18, NE,45
6597,18, NE,45
6598,18, NE,45
6599,18, NE,45
6600,18, NE,45
6601,18, NE,45
6602,18, NE,45
6603,18, NE,45
6604,18, NE,45
6605,18, NE,45
6606,18, NE,45
6607,18, NE,45
6608,18, NE,45
6609,18, NE,45
6610,18, NE,45
6611,18, NE,45
6612,18, NE,45
6613,18, NE,45
6614,18, NE,45
6615,18, NE,45
6616,18, NE,45
6617,18, NE,45
6618,18, NE,45
6619,18, NE,45
6620,18, NE,45
6621,18, NE,45
6622,18, NE,45
6623,18, NE,45
6624,18, NE,45
6625,18, NE,45
6626,18, NE,45
6627,18, NE,45
6628,18, NE,45
6629,18, NE,45
6630,18, NE,45
6631,18, NE,45
6632,18, NE,45
7725,23, NE,45
7726,23, NE,45
7727,23, NE,45
7728,23, NE,45
7729,23, NE,45
7730,23, NE,45
7731,23, NE,45
7732,23, NE,45
7733,23, NE,45
7734,23, NE,45
7735,23, NE,45
7736,23, NE,45
7737,23, NE,45
7738,23, NE,45
7739,23, NE,45
7740,23, NE,45
7741,23, NE,45
7742,23, NE,45
8335,28, NE,45
8336,28, NE,45
8337,28, NE,45
8338,28, NE,45
8339,28, NE,45
8340,28, NE,45
8341,28, NE,45
8342,28, NE,45
8343,28, NE,45
8344,28, NE,45
9077,33, NE,45
9078,33, NE,45
1381,12, NW,315
1382,12, NW,315
1383,12, NW,315
1384,12, NW,315
1385,12, NW,315
1386,12, NW,315
1387,12, NW,315
1388,12, NW,315
1389,12, NW,315
1390,12, NW,315
1391,12, NW,315
1392,12, NW,315
1393,12, NW,315
1394,12, NW,315
1395,12, NW,315
1396,12, NW,315
1397,12, NW,315
1398,12, NW,315
1399,12, NW,315
1400,12, NW,315
1401,12, NW,315
1402,12, NW,315
1403,12, NW,315
1404,12, NW,315
1405,12, NW,315
1406,12, NW,315
1407,12, NW,315
1408,12, NW,315
1409,12, NW,315
1410,12, NW,315
1411,12, NW,315
1412,12, NW,315
1413,12, NW,315
1414,12, NW,315
1415,12, NW,315
1416,12, NW,315
1417,12, NW,315
1418,12, NW,315
1419,12, NW,315
1420,12, NW,315
1421,12, NW,315
1422,12, NW,315
1423,12, NW,315
2127,13, NW,315
2128,13, NW,315
2129,13, NW,315
2130,13, NW,315
2131,13, NW,315
2132,13, NW,315
2133,13, NW,315
2134,13, NW,315
2135,13, NW,315
2136,13, NW,315
2137,13, NW,315
2138,13, NW,315
2139,13, NW,315
2140,13, NW,315
2141,13, NW,315
2142,13, NW,315
2143,13, NW,315
2144,13, NW,315
2145,13, NW,315
2146,13, NW,315
2147,13, NW,315
2148,13, NW,315
2149,13, NW,315
2150,13, NW,315
2151,13, NW,315
2152,13, NW,315
2153,13, NW,315
2154,13, NW,315
2155,13, NW,315
2156,13, NW,315
2157,13, NW,315
2158,13, NW,315
2159,13, NW,315
2160,13, NW,315
2161,13, NW,315
2162,13, NW,315
2163,13, NW,315
2164,13, NW,315
2165,13, NW,315
2166,13, NW,315
2167,13, NW,315
2168,13, NW,315
2169,13, NW,315
2170,13, NW,315
2171,13, NW,315
2172,13, NW,315
2173,13, NW,315
2174,13, NW,315
2175,13, NW,315
2176,13, NW,315
2177,13, NW,315
2178,13, NW,315
2179,13, NW,315
2180,13, NW,315
2181,13, NW,315
2182,13, NW,315
2183,13, NW,315
2184,13, NW,315
2185,13, NW,315
2186,13, NW,315
2187,13, NW,315
2188,13, NW,315
2189,13, NW,315
2190,13, NW,315
2191,13, NW,315
2192,13, NW,315
2193,13, NW,315
2194,13, NW,315
2195,13, NW,315
2196,13, NW,315
2197,13, NW,315
2198,13, NW,315
2199,13, NW,315
2200,13, NW,315
2201,13, NW,315
2202,13, NW,315
2203,13, NW,315
2204,13, NW,315
2205,13, NW,315
3472,13, NW,315
3473,13, NW,315
3474,13, NW,315
3475,13, NW,315
3476,13, NW,315
3477,13, NW,315
3478,13, NW,315
3479,13, NW,315
3480,13, NW,315
3481,13, NW,315
3482,13, NW,315
3483,13, NW,315
3484,13, NW,315
3485,13, NW,315
3486,13, NW,315
3487,13, NW,315
3488,13, NW,315
3489,13, NW,315
3490,13, NW,315
3491,13, NW,315
3492,13, NW,315
3493,13, NW,315
3494,13, NW,315
3495,13, NW,315
3496,13, NW,315
3497,13, NW,315
3498,13, NW,315
3499,13, NW,315
3500,13, NW,315
3501,13, NW,315
3502,13, NW,315
3503,13, NW,315
3504,13, NW,315
3505,13, NW,315
3506,13, NW,315
3507,13, NW,315
3508,13, NW,315
3509,13, NW,315
3510,13, NW,315
3511,13, NW,315
3512,13, NW,315
3513,13, NW,315
3514,13, NW,315
3515,13, NW,315
3516,13, NW,315
3517,13, NW,315
3518,13, NW,315
3519,13, NW,315
3520,13, NW,315
3521,13, NW,315
3522,13, NW,315
3523,13, NW,315
3524,13, NW,315
3525,13, NW,315
3526,13, NW,315
3527,13, NW,315
3528,13, NW,315
3529,13, NW,315
3530,13, NW,315
3531,13, NW,315
3532,13, NW,315
3533,13, NW,315
3534,13, NW,315
3535,13, NW,315
3536,13, NW,315
3537,13, NW,315
3538,13, NW,315
3539,13, NW,315
3540,13, NW,315
3541,13, NW,315
3542,13, NW,315
3543,13, NW,315
3544,13, NW,315
3545,13, NW,315
3546,13, NW,315
3547,13, NW,315
3548,13, NW,315
3549,13, NW,315
3550,13, NW,315
3551,13, NW,315
3552,13, NW,315
3553,13, NW,315
3554,13, NW,315
3555,13, NW,315
3556,13, NW,315
3557,13, NW,315
3558,13, NW,315
3559,13, NW,315
3560,13, NW,315
3561,13, NW,315
3562,13, NW,315
3563,13, NW,315
3564,13, NW,315
3565,13, NW,315
3566,13, NW,315
3567,13, NW,315
3568,13, NW,315
3569,13, NW,315
3570,13, NW,315
3571,13, NW,315
3572,13, NW,315
3573,13, NW,315
3574,13, NW,315
3575,13, NW,315
3576,13, NW,315
3577,13, NW,315
3578,13, NW,315
3579,13, NW,315
3580,13, NW,315
3581,13, NW,315
3582,13, NW,315
3583,13, NW,315
3584,13, NW,315
3585,13, NW,315
3586,13, NW,315
3587,13, NW,315
3588,13, NW,315
3589,13, NW,315
3590,13, NW,315
3591,13, NW,315
3592,13, NW,315
3593,13, NW,315
3594,13, NW,315
3595,13, NW,315
3596,13, NW,315
3597,13, NW,315
3598,13, NW,315
3599,13, NW,315
3600,13, NW,315
3601,13, NW,315
3602,13, NW,315
3603,13, NW,315
3604,13, NW,315
3605,13, NW,315
3606,13, NW,315
3607,13, NW,315
3608,13, NW,315
3609,13, NW,315
3610,13, NW,315
3611,13, NW,315
3612,13, NW,315
3613,13, NW,315
3614,13, NW,315
3615,13, NW,315
3616,13, NW,315
3617,13, NW,315
3618,13, NW,315
3619,13, NW,315
3620,13, NW,315
3621,13, NW,315
3622,13, NW,315
3623,13, NW,315
3624,13, NW,315
3625,13, NW,315
3626,13, NW,315
3627,13, NW,315
3628,13, NW,315
3629,13, NW,315
3630,13, NW,315
3631,13, NW,315
3632,13, NW,315
3633,13, NW,315
3634,13, NW,315
3635,13, NW,315
3636,13, NW,315
3637,13, NW,315
3638,13, NW,315
3639,13, NW,315
3640,13, NW,315
3641,13, NW,315
3642,13, NW,315
3643,13, NW,315
3644,13, NW,315
3645,13, NW,315
3646,13, NW,315
3647,13, NW,315
3648,13, NW,315
3649,13, NW,315
3650,13, NW,315
3651,13, NW,315
3652,13, NW,315
3653,13, NW,315
3654,13, NW,315
3655,13, NW,315
3656,13, NW,315
3657,13, NW,315
3658,13, NW,315
3659,13, NW,315
3660,13, NW,315
3661,13, NW,315
3662,13, NW,315
3663,13, NW,315
3664,13, NW,315
3665,13, NW,315
3666,13, NW,315
3667,13, NW,315
3668,13, NW,315
3669,13, NW,315
3670,13, NW,315
3671,13, NW,315
3672,13, NW,315
3673,13, NW,315
3674,13, NW,315
3675,13, NW,315
3676,13, NW,315
3677,13, NW,315
3678,13, NW,315
3679,13, NW,315
3680,13, NW,315
3681,13, NW,315
3682,13, NW,315
3683,13, NW,315
3684,13, NW,315
3685,13, NW,315
3686,13, NW,315
3687,13, NW,315
3688,13, NW,315
3689,13, NW,315
3690,13, NW,315
3691,13, NW,315
3692,13, NW,315
4555,14, NW,315
4556,14, NW,315
4557,14, NW,315
4558,14, NW,315
4559,14, NW,315
4560,14, NW,315
4561,14, NW,315
4562,14, NW,315
4563,14, NW,315
4564,14, NW,315
4565,14, NW,315
4566,14, NW,315
4567,14, NW,315
4568,14, NW,315
4569,14, NW,315
4570,14, NW,315
4571,14, NW,315
4572,14, NW,315
4573,14, NW,315
4574,14, NW,315
4575,14, NW,315
4576,14, NW,315
4577,14, NW,315
4578,14, NW,315
4579,14, NW,315
4580,14, NW,315
4581,14, NW,315
4582,14, NW,315
4583,14, NW,315
4584,14, NW,315
4585,14, NW,315
4586,14, NW,315
4587,14, NW,315
4588,14, NW,315
4589,14, NW,315
4590,14, NW,315
4591,14, NW,315
4592,14, NW,315
4593,14, NW,315
4594,14, NW,315
4595,14, NW,315
4596,14, NW,315
4597,14, NW,315
4598,14, NW,315
4599,14, NW,315
4600,14, NW,315
4601,14, NW,315
4602,14, NW,315
4603,14, NW,315
4604,14, NW,315
4605,14, NW,315
4606,14, NW,315
4607,14, NW,315
4608,14, NW,315
4609,14, NW,315
4610,14, NW,315
4611,14, NW,315
4612,14, NW,315
